# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-07-31 17:35:50 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 414525074360601 Local number, Sv-535, Woodbourne NY
# -----------------------------------------------------------------------------------
#
# Data provided for site 414525074360601
#            TS   parameter     statistic     Description
#        106190       72019     00003     Depth to water level, feet below land surface (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	106190_72019_00003	106190_72019_00003_cd
USGS	414525074360601	2015-05-12	9.68	A
USGS	414525074360601	2015-05-13	9.75	A
USGS	414525074360601	2015-05-14	9.81	A
USGS	414525074360601	2015-05-15	9.87	A
USGS	414525074360601	2015-05-16	9.92	A
USGS	414525074360601	2015-05-17	9.71	A
USGS	414525074360601	2015-05-18	9.55	A
USGS	414525074360601	2015-05-19	9.65	A
USGS	414525074360601	2015-05-20		
USGS	414525074360601	2015-05-21		
USGS	414525074360601	2015-05-22	9.85	A
USGS	414525074360601	2015-05-23	9.91	A
USGS	414525074360601	2015-05-24	9.96	A
USGS	414525074360601	2015-05-25	10.00	A
USGS	414525074360601	2015-05-26	10.03	A
USGS	414525074360601	2015-05-27	10.04	A
USGS	414525074360601	2015-05-28	9.86	A
USGS	414525074360601	2015-05-29	9.91	A
USGS	414525074360601	2015-05-30	9.98	A
USGS	414525074360601	2015-05-31	10.03	A
USGS	414525074360601	2015-06-01	10.06	A
USGS	414525074360601	2015-06-02	9.91	A
USGS	414525074360601	2015-06-03	9.75	A
USGS	414525074360601	2015-06-04	9.71	A
USGS	414525074360601	2015-06-05	9.79	A
USGS	414525074360601	2015-06-06	9.87	A
USGS	414525074360601	2015-06-07	9.93	A
USGS	414525074360601	2015-06-08	9.97	A
USGS	414525074360601	2015-06-09	9.79	A
USGS	414525074360601	2015-06-10	9.73	A
USGS	414525074360601	2015-06-11	9.83	A
USGS	414525074360601	2015-06-12	9.88	A
USGS	414525074360601	2015-06-13	9.71	A
USGS	414525074360601	2015-06-14	9.73	A
USGS	414525074360601	2015-06-15	9.75	A
USGS	414525074360601	2015-06-16	9.71	A
USGS	414525074360601	2015-06-17	9.75	A
USGS	414525074360601	2015-06-18	9.79	A
USGS	414525074360601	2015-06-19	9.83	A
USGS	414525074360601	2015-06-20	9.87	A
USGS	414525074360601	2015-06-21	9.60	A
USGS	414525074360601	2015-06-22	8.73	A
USGS	414525074360601	2015-06-23	8.38	A
USGS	414525074360601	2015-06-24	8.42	A
USGS	414525074360601	2015-06-25	8.59	A
USGS	414525074360601	2015-06-26	8.77	A
USGS	414525074360601	2015-06-27	8.93	A
USGS	414525074360601	2015-06-28	8.74	A
USGS	414525074360601	2015-06-29	8.37	A
USGS	414525074360601	2015-06-30	8.11	A
USGS	414525074360601	2015-07-01	7.51	A
USGS	414525074360601	2015-07-02	6.98	A
USGS	414525074360601	2015-07-03	6.95	A
USGS	414525074360601	2015-07-04	7.11	A
USGS	414525074360601	2015-07-05	7.31	A
USGS	414525074360601	2015-07-06	7.58	A
USGS	414525074360601	2015-07-07	7.85	A
USGS	414525074360601	2015-07-08	8.01	A
USGS	414525074360601	2015-07-09	8.19	A
USGS	414525074360601	2015-07-10	8.40	A
USGS	414525074360601	2015-07-11	8.60	A
USGS	414525074360601	2015-07-12	8.76	A
USGS	414525074360601	2015-07-13	8.90	A
USGS	414525074360601	2015-07-14	9.02	A
USGS	414525074360601	2015-07-15	9.05	A
USGS	414525074360601	2015-07-16	8.76	A
USGS	414525074360601	2015-07-17	8.83	A
USGS	414525074360601	2015-07-18	9.01	A
USGS	414525074360601	2015-07-19	9.15	A
USGS	414525074360601	2015-07-20	9.26	A
USGS	414525074360601	2015-07-21	9.36	A
USGS	414525074360601	2015-07-22	9.45	A
USGS	414525074360601	2015-07-23	9.54	A
USGS	414525074360601	2015-07-24	9.61	A
USGS	414525074360601	2015-07-25	9.68	A
USGS	414525074360601	2015-07-26	9.73	A
USGS	414525074360601	2015-07-27	9.58	A
USGS	414525074360601	2015-07-28	9.65	A
USGS	414525074360601	2015-07-29	9.75	A
USGS	414525074360601	2015-07-30	9.81	A
USGS	414525074360601	2015-07-31	9.88	A
USGS	414525074360601	2015-08-01	9.94	A
USGS	414525074360601	2015-08-02	9.99	A
USGS	414525074360601	2015-08-03	10.04	A
USGS	414525074360601	2015-08-04	10.09	A
USGS	414525074360601	2015-08-05	10.14	A
USGS	414525074360601	2015-08-06	10.19	A
USGS	414525074360601	2015-08-07	10.23	A
USGS	414525074360601	2015-08-08	10.28	A
USGS	414525074360601	2015-08-09	10.33	A
USGS	414525074360601	2015-08-10	10.37	A
USGS	414525074360601	2015-08-11	10.37	A
USGS	414525074360601	2015-08-12	10.37	A
USGS	414525074360601	2015-08-13	10.40	A
USGS	414525074360601	2015-08-14	10.43	A
USGS	414525074360601	2015-08-15	10.45	A
USGS	414525074360601	2015-08-16	10.48	A
USGS	414525074360601	2015-08-17	10.50	A
USGS	414525074360601	2015-08-18	10.53	A
USGS	414525074360601	2015-08-19	10.55	A
USGS	414525074360601	2015-08-20	10.58	A
USGS	414525074360601	2015-08-21	10.40	A
USGS	414525074360601	2015-08-22	10.22	A
USGS	414525074360601	2015-08-23	10.27	A
USGS	414525074360601	2015-08-24	10.31	A
USGS	414525074360601	2015-08-25	10.36	A
USGS	414525074360601	2015-08-26	10.40	A
USGS	414525074360601	2015-08-27	10.43	A
USGS	414525074360601	2015-08-28	10.47	A
USGS	414525074360601	2015-08-29	10.50	A
USGS	414525074360601	2015-08-30	10.53	A
USGS	414525074360601	2015-08-31	10.55	A
USGS	414525074360601	2015-09-01	10.57	A
USGS	414525074360601	2015-09-02	10.60	A
USGS	414525074360601	2015-09-03	10.63	A
USGS	414525074360601	2015-09-04	10.65	A
USGS	414525074360601	2015-09-05	10.68	A
USGS	414525074360601	2015-09-06	10.70	A
USGS	414525074360601	2015-09-07	10.72	A
USGS	414525074360601	2015-09-08	10.73	A
USGS	414525074360601	2015-09-09	10.75	A
USGS	414525074360601	2015-09-10	10.75	A
USGS	414525074360601	2015-09-11	10.75	A
USGS	414525074360601	2015-09-12	10.74	A
USGS	414525074360601	2015-09-13	10.51	A
USGS	414525074360601	2015-09-14	10.36	A
USGS	414525074360601	2015-09-15	10.40	A
USGS	414525074360601	2015-09-16	10.43	A
USGS	414525074360601	2015-09-17	10.45	A
USGS	414525074360601	2015-09-18	10.47	A
USGS	414525074360601	2015-09-19	10.49	A
USGS	414525074360601	2015-09-20	10.52	A
USGS	414525074360601	2015-09-21	10.55	A
USGS	414525074360601	2015-09-22	10.58	A
USGS	414525074360601	2015-09-23	10.61	A
USGS	414525074360601	2015-09-24	10.64	A
USGS	414525074360601	2015-09-25	10.67	A
USGS	414525074360601	2015-09-26	10.69	A
USGS	414525074360601	2015-09-27	10.72	A
USGS	414525074360601	2015-09-28	10.73	A
USGS	414525074360601	2015-09-29	10.75	A
USGS	414525074360601	2015-09-30	10.25	A
USGS	414525074360601	2015-10-01	9.38	A
USGS	414525074360601	2015-10-02	9.17	A
USGS	414525074360601	2015-10-03	9.21	A
USGS	414525074360601	2015-10-04	9.31	A
USGS	414525074360601	2015-10-05	9.45	A
USGS	414525074360601	2015-10-06	9.57	A
USGS	414525074360601	2015-10-07	9.68	A
USGS	414525074360601	2015-10-08	9.79	A
USGS	414525074360601	2015-10-09	9.88	A
USGS	414525074360601	2015-10-10	9.95	A
USGS	414525074360601	2015-10-11	10.01	A
USGS	414525074360601	2015-10-12	10.08	A
USGS	414525074360601	2015-10-13	10.14	A
USGS	414525074360601	2015-10-14	10.19	A
USGS	414525074360601	2015-10-15	10.24	A
USGS	414525074360601	2015-10-16	10.29	A
USGS	414525074360601	2015-10-17	10.33	A
USGS	414525074360601	2015-10-18	10.37	A
USGS	414525074360601	2015-10-19	10.41	A
USGS	414525074360601	2015-10-20	10.44	A
USGS	414525074360601	2015-10-21	10.48	A
USGS	414525074360601	2015-10-22	10.51	A
USGS	414525074360601	2015-10-23	10.54	A
USGS	414525074360601	2015-10-24	10.57	A
USGS	414525074360601	2015-10-25	10.59	A
USGS	414525074360601	2015-10-26	10.60	A
USGS	414525074360601	2015-10-27	10.61	A
USGS	414525074360601	2015-10-28	10.61	A
USGS	414525074360601	2015-10-29	10.18	A
USGS	414525074360601	2015-10-30	9.54	A
USGS	414525074360601	2015-10-31	9.25	A
USGS	414525074360601	2015-11-01	9.21	A
USGS	414525074360601	2015-11-02	9.29	A
USGS	414525074360601	2015-11-03	9.42	A
USGS	414525074360601	2015-11-04	9.53	A
USGS	414525074360601	2015-11-05	9.62	A
USGS	414525074360601	2015-11-06	9.69	A
USGS	414525074360601	2015-11-07	9.77	A
USGS	414525074360601	2015-11-08	9.85	A
USGS	414525074360601	2015-11-09	9.92	A
USGS	414525074360601	2015-11-10	9.97	A
USGS	414525074360601	2015-11-11	9.80	A
USGS	414525074360601	2015-11-12	9.29	A
USGS	414525074360601	2015-11-13	8.93	A
USGS	414525074360601	2015-11-14	8.75	A
USGS	414525074360601	2015-11-15	8.74	A
USGS	414525074360601	2015-11-16	8.82	A
USGS	414525074360601	2015-11-17	8.94	A
USGS	414525074360601	2015-11-18	9.06	A
USGS	414525074360601	2015-11-19	9.16	A
USGS	414525074360601	2015-11-20	9.14	A
USGS	414525074360601	2015-11-21	9.05	A
USGS	414525074360601	2015-11-22	9.07	A
USGS	414525074360601	2015-11-23	9.19	A
USGS	414525074360601	2015-11-24	9.31	A
USGS	414525074360601	2015-11-25	9.42	A
USGS	414525074360601	2015-11-26	9.51	A
USGS	414525074360601	2015-11-27	9.58	A
USGS	414525074360601	2015-11-28	9.64	A
USGS	414525074360601	2015-11-29	9.72	A
USGS	414525074360601	2015-11-30	9.79	A
USGS	414525074360601	2015-12-01	9.83	A
USGS	414525074360601	2015-12-02	9.74	A
USGS	414525074360601	2015-12-03	9.56	A
USGS	414525074360601	2015-12-04	9.35	A
USGS	414525074360601	2015-12-05	9.24	A
USGS	414525074360601	2015-12-06	9.21	A
USGS	414525074360601	2015-12-07	9.24	A
USGS	414525074360601	2015-12-08	9.35	A
USGS	414525074360601	2015-12-09	9.44	A
USGS	414525074360601	2015-12-10	9.51	A
USGS	414525074360601	2015-12-11	9.58	A
USGS	414525074360601	2015-12-12	9.66	A
USGS	414525074360601	2015-12-13	9.72	A
USGS	414525074360601	2015-12-14	9.76	A
USGS	414525074360601	2015-12-15	9.71	A
USGS	414525074360601	2015-12-16	9.66	A
USGS	414525074360601	2015-12-17	9.67	A
USGS	414525074360601	2015-12-18	9.45	A
USGS	414525074360601	2015-12-19	9.18	A
USGS	414525074360601	2015-12-20	9.07	A
USGS	414525074360601	2015-12-21	9.05	A
USGS	414525074360601	2015-12-22	9.07	A
USGS	414525074360601	2015-12-23	8.95	A
USGS	414525074360601	2015-12-24	8.37	A
USGS	414525074360601	2015-12-25	7.85	A
USGS	414525074360601	2015-12-26	7.70	A
USGS	414525074360601	2015-12-27	7.68	A
USGS	414525074360601	2015-12-28	7.80	A
USGS	414525074360601	2015-12-29	7.92	A
USGS	414525074360601	2015-12-30	8.06	A
USGS	414525074360601	2015-12-31	8.07	A
USGS	414525074360601	2016-01-01	7.92	A
